dates,globrad_MJDayM2,tmax_degC,tmin_degC,vappres_kPa,windspeed_ms,prec_mmDay,densef_percent,height_percent,lai_percent,sai_percent
2000-11-27,3.456,6.4,1.6,0.72837,0.8,3.5,100,100,57.86571,100
2000-11-28,5.4432,10.9,2.5,0.92375,1.6,0,100,100,57.78664,100
2000-11-29,4.2336,9.9,1.2,0.82074,1.5,0,100,100,57.72504,100
2000-11-30,5.7024,12.3,1.6,0.86676,1.8,0,100,100,57.681,100
2000-12-01,4.6656,15.1,0.6,0.84661,1.7,0,100,100,57.65456,100
2000-12-02,2.9376,13.8,4.7,0.93829,1.3,0,100,100,57.64574,100
2000-12-03,2.7648,9.6,2.7,0.87198,1.6,0,100,100,57.64574,100
2000-12-04,4.5792,11,0.3,0.80262,1.9,0,100,100,57.64574,100
2000-12-05,4.8384,11.6,1.9,0.77672,2,0,100,100,57.64574,100
2000-12-06,2.8512,9.6,0.9,0.70675,1.8,0,100,100,57.64574,100
2000-12-07,2.5056,10.8,2.2,0.76769,1.5,0,100,100,57.64574,100
2000-12-08,4.32,16.6,6.9,1.00018,1.4,0,100,100,57.64574,100
2000-12-09,3.1968,11.6,6,0.99863,1.1,2.3,100,100,57.64574,100
2000-12-10,3.1104,8.2,0.9,0.80095,1.2,0.7,100,100,57.64574,100
2000-12-11,4.1472,10.2,0.5,0.79667,1.5,0,100,100,57.64574,100
2000-12-12,3.5424,10.7,1.4,0.75409,1.9,0,100,100,57.64574,100
2000-12-13,3.1968,13.7,1.5,0.81902,1.2,0,100,100,57.64574,100
2000-12-14,0.864,7.7,1.7,0.67458,1.4,3.1,100,100,57.64574,100
2000-12-15,3.2832,9.1,2.4,0.76028,3,4.7,100,100,57.64574,100
2000-12-16,4.2336,8,1,0.66387,1.3,0,100,100,57.64574,100
2000-12-17,2.6784,2.9,-2.9,0.50978,1.3,0,100,100,57.64574,100
2000-12-18,4.4064,4.9,-3.9,0.50418,1.8,0,100,100,57.64574,100
2000-12-19,4.4064,7.7,-0.1,0.60718,1.5,0,100,100,57.64574,100
2000-12-20,4.0608,7.1,-1.4,0.65659,1.5,0,100,100,57.64574,100
2000-12-21,2.592,2.1,-3.8,0.53357,1,0,100,100,57.64574,100
2000-12-22,4.32,5.4,-4.1,0.51063,2.4,0,100,100,57.64574,100
2000-12-23,4.5792,5.6,-6.8,0.40523,1.7,0,100,100,57.64574,100
2000-12-24,2.6784,4.5,-4.6,0.37435,1.6,0,100,100,57.64574,100
2000-12-25,3.888,10.6,0.9,0.66523,1.5,2.5,100,100,57.64574,100
2000-12-26,3.3696,6.1,-0.7,0.66856,2.1,0,100,100,57.64574,100
2000-12-27,3.7152,5.9,-1.2,0.56957,1.8,0,100,100,57.64574,100
2000-12-28,2.3328,5.4,-0.8,0.63818,1.6,1.1,100,100,57.64574,100
2000-12-29,3.024,4.9,-2,0.56545,1.7,0,100,100,57.64574,100
2000-12-30,3.1968,2.3,-4.4,0.46157,0.8,0,100,100,57.64574,100
2000-12-31,4.752,1.9,-6.4,0.36733,1.9,0,100,100,57.64574,100
2001-01-01,2.8512,3.5,-5,0.35919,2.4,0,100,100,57.64574,100
2001-01-02,1.1232,7.4,1.1,0.66684,1.2,5.9,100,100,57.64574,100
2001-01-03,4.32,7,-0.2,0.75196,1.4,0,100,100,57.64574,100
2001-01-04,0.6912,3.1,-0.8,0.60421,1.6,4.1,100,100,57.64574,100
2001-01-05,0.7776,3.2,-1.2,0.62707,1.8,6.5,100,100,57.64574,100
2001-01-06,1.4688,5.5,1.4,0.76302,1.6,17.8,100,100,57.64574,100
2001-01-07,2.4192,1.4,-0.1,0.6336,0.6,8.9,100,100,57.64574,100
2001-01-08,1.4688,3.8,0.6,0.66034,0.9,0.2,100,100,57.64574,100
2001-01-09,4.752,4.2,-2.6,0.52136,1.5,0,100,100,57.64574,100
2001-01-10,3.5424,6.2,0.5,0.58627,2.5,0,100,100,57.64574,100
2001-01-11,4.4928,9.1,1.6,0.71079,1.7,0.4,100,100,57.64574,100
2001-01-12,3.5424,7.8,1.9,0.81767,1.1,3.5,100,100,57.64574,100
2001-01-13,1.3824,3.8,0.9,0.68783,1.9,0,100,100,57.64574,100
2001-01-14,4.32,2.8,-0.4,0.58923,1.8,0,100,100,57.64574,100
2001-01-15,5.7888,2.5,-4.9,0.4517,1.3,0,100,100,57.64574,100
2001-01-16,6.2208,3.2,-6.3,0.39892,1.8,0,100,100,57.64574,100
2001-01-17,5.4432,4.4,-4.9,0.43351,1.7,0,100,100,57.64574,100
2001-01-18,6.3072,7.3,-0.6,0.55823,1.5,0,100,100,57.64574,100
2001-01-19,3.024,4.9,-0.6,0.51383,1.5,0,100,100,57.64574,100
2001-01-20,6.48,8,0.3,0.67778,1.1,0.9,100,100,57.64574,100
2001-01-21,6.3072,7.1,-1.4,0.56837,1.3,0,100,100,57.64574,100
2001-01-22,5.616,10.5,-1.1,0.56947,1.7,3.1,100,100,57.64574,100
2001-01-23,4.0608,5.9,0.5,0.6556,1.5,3.5,100,100,57.64574,100
2001-01-24,1.3824,8.6,2.7,0.85612,1.5,8.4,100,100,57.64574,100
2001-01-25,4.752,8.5,0.4,0.77544,2.2,1.1,100,100,57.64574,100
2001-01-26,7.4304,8.2,-1.2,0.6307,1.3,0,100,100,57.64574,100
2001-01-27,7.5168,9.5,-1.8,0.60741,1.9,0,100,100,57.64574,100
2001-01-28,6.6528,7.8,-2.8,0.45625,1.8,0,100,100,57.64574,100
2001-01-29,7.9488,6.1,-2.3,0.50102,2,0,100,100,57.64574,100
2001-01-30,6.7392,6.4,-2.1,0.50824,1.2,0,100,100,57.64574,100
2001-01-31,8.2944,4.1,-5.3,0.42193,1.4,0,100,100,57.64574,100
2001-02-01,8.2944,4.8,-3.9,0.39504,1.6,0,100,100,57.64574,100
2001-02-02,6.3072,0.8,-7.3,0.33412,1.2,2.9,100,100,57.64574,100
2001-02-03,2.5056,0.4,-4.8,0.4965,0.9,32.7,100,100,57.64574,100
2001-02-04,7.344,10.3,0.7,0.87915,1.5,0.4,100,100,57.64574,100
2001-02-05,7.6032,13.4,1.4,0.86712,1.4,0,100,100,57.64574,100
2001-02-06,8.8992,16.6,1.7,0.76129,2.2,0,100,100,57.64574,100
2001-02-07,4.8384,15.3,4,0.74706,1.2,0,100,100,57.64574,100
2001-02-08,6.6528,14.9,4.9,0.79441,1.7,3.9,100,100,57.64574,100
2001-02-09,4.8384,8.3,1.7,0.647,2.2,0.7,100,100,57.64574,100
2001-02-10,10.368,10.4,-2.4,0.5962,1.4,0,100,100,57.64574,100
2001-02-11,10.5408,11.5,-2.2,0.57011,1.9,0,100,100,57.64574,100
2001-02-12,9.3312,14.4,-0.5,0.70405,1.7,0,100,100,57.64574,100
2001-02-13,9.8496,11.3,1,0.73106,1.9,0,100,100,57.64574,100
2001-02-14,10.7136,12,-1.2,0.7791,2,0,100,100,57.64574,100
2001-02-15,11.232,11.7,-2.4,0.69918,1.6,0,100,100,57.64574,100
2001-02-16,11.4912,13.6,-2,0.68123,1.6,0,100,100,57.64574,100
2001-02-17,5.0976,6.3,-0.6,0.54836,1.8,0,100,100,57.64574,100
2001-02-18,11.5776,10.3,-1.8,0.64861,2.2,0,100,100,57.64574,100
2001-02-19,11.4912,10,-2.1,0.62385,1.8,0,100,100,57.64574,100
2001-02-20,11.664,9.9,-2.7,0.58438,2.9,0,100,100,57.64574,100
2001-02-21,11.9232,10.4,-1.9,0.5793,1.5,0,100,100,57.64574,100
2001-02-22,3.888,9.9,3.9,0.64869,4.2,0,100,100,57.64574,100
2001-02-23,2.8512,9.1,3.5,0.65877,4.7,0,100,100,57.64574,100
2001-02-24,8.4672,6.9,-2,0.4381,4,0,100,100,57.64574,100
2001-02-25,8.208,2.9,-3.4,0.39923,2.6,0,100,100,57.64574,100
2001-02-26,13.9968,5.3,-4.2,0.34223,2.6,0,100,100,57.64574,100
2001-02-27,11.3184,8.4,-5.2,0.28118,4,0,100,100,57.64574,100
2001-02-28,9.936,7.5,1.1,0.32037,2.3,0,100,100,57.64574,100
2001-03-01,9.936,7.8,-1.4,0.54461,2,0.1,100,100,57.64574,100
2001-03-02,4.9248,5.9,-1.3,0.61701,1.1,9.6,100,100,57.64574,100
2001-03-03,10.2816,6.8,0,0.71285,1.2,16.1,100,100,57.64574,100
2001-03-04,3.1104,4.6,2.3,0.75026,1.1,22.3,100,100,57.64574,100
2001-03-05,6.3072,9.5,3.2,0.83242,1.1,0,100,100,57.64574,100
2001-03-06,14.7744,15.5,1.4,0.83853,1.7,0.9,100,100,57.64574,100
2001-03-07,6.6528,14.6,5.5,0.9965,1.4,0,100,100,57.64574,100
2001-03-08,4.1472,15.2,6.2,1.02099,1.5,5.9,100,100,57.64574,100
2001-03-09,11.4048,13.2,4.6,0.92184,1.4,0.1,100,100,57.64574,100
2001-03-10,7.6896,11.5,3.6,0.88349,1.3,6.5,100,100,57.64574,100
2001-03-11,6.2208,12.7,4.9,1.01259,1.2,6.9,100,100,57.64574,100
2001-03-12,7.6032,15.9,6,1.12939,2.5,8.7,100,100,57.64574,100
2001-03-13,11.8368,12.9,5.3,0.7085,3.6,6.6,100,100,57.64574,100
2001-03-14,8.4672,12.6,6.1,0.79316,3.1,0,100,100,57.64574,100
2001-03-15,9.2448,14.6,5.9,0.90236,1.2,0,100,100,57.64574,100
2001-03-16,14.688,21,3.5,0.92963,2.7,0,100,100,57.64574,100
2001-03-17,4.8384,11.5,7,0.92562,2.2,1.3,100,100,57.64574,100
2001-03-18,11.7504,15.4,3.2,0.8967,1.5,1.1,100,100,57.64574,100
2001-03-19,16.6752,14.4,6.1,0.89156,3.7,0,100,100,57.64574,100
2001-03-20,6.3936,12.8,4.1,0.89037,1,15.4,100,100,57.64574,100
2001-03-21,2.7648,10,7.7,1.08911,1.2,32.5,100,100,57.64574,100
2001-03-22,8.7264,17.1,8.2,0.93619,2.8,0,100,100,57.64574,100
2001-03-23,12.8736,22.4,8.2,0.97426,2.1,0,100,100,57.64574,100
2001-03-24,7.0848,21.6,11.6,0.93222,1.5,5.6,100,100,57.64574,100
2001-03-25,12.96,16.9,7.9,1.0916,3.4,2.6,100,100,57.64574,100
2001-03-26,15.7248,14.8,6.8,0.96295,2.7,0,100,100,57.64574,100
2001-03-27,18.2304,16,4.4,0.93226,1.8,0,100,100,57.64574,100
2001-03-28,16.9344,17.3,3.1,0.86066,1.6,0,100,100,57.64574,100
2001-03-29,4.4928,10.9,5.1,0.8484,2.5,1.9,100,100,57.64574,100
2001-03-30,16.5888,12.6,2.3,0.73119,3.4,0,100,100,57.64574,100
2001-03-31,21.168,16.2,-0.1,0.74326,2,0,100,100,57.64574,100
2001-04-01,21.6864,18.9,1.9,0.82957,2.3,0,100,100,57.64574,100
2001-04-02,20.4768,21.1,3.7,0.90393,2.1,0,100,100,57.64574,100
2001-04-03,17.3664,19.5,4.7,0.97337,2.4,0,100,100,57.64574,100
2001-04-04,7.6896,16.4,4.7,1.03179,2.8,10.7,100,100,57.64574,100
2001-04-05,21.9456,13.5,3.8,0.74711,2.6,5.9,100,100,57.64574,100
2001-04-06,15.6384,15.9,5,1.05105,1.5,18.7,100,100,57.64574,100
2001-04-07,9.504,12.6,4.1,0.9205,2.8,6.7,100,100,57.64574,100
2001-04-08,11.4048,12,4,0.83846,3.3,0,100,100,57.64574,100
2001-04-09,5.2704,7.7,5,0.80275,1.6,10,100,100,57.64574,100
2001-04-10,10.0224,13.4,5.8,1.03751,1.9,2.4,100,100,57.64574,100
2001-04-11,14.8608,11.5,4.7,0.8188,3.5,0,100,100,57.64574,100
2001-04-12,20.2176,15.8,3.4,0.81226,2.8,0,100,100,57.64574,100
2001-04-13,23.0688,13.9,4.2,0.64284,4.1,0,100,100,57.64574,100
2001-04-14,24.3648,11.5,0.7,0.43591,4.6,0,100,100,57.64574,100
2001-04-15,2.5056,4,0.6,0.60024,1.1,25.5,100,100,57.64574,100
2001-04-16,13.3056,11.9,3.3,0.83857,2.8,0,100,100,57.64574,100
2001-04-17,25.1424,13.6,-0.2,0.661,1.8,0,100,100,57.64574,100
2001-04-18,23.5872,15.2,1.6,0.69562,2.5,0.1,100,100,57.64574,100
2001-04-19,18.4896,11.3,3.4,0.76217,4.6,0,100,100,57.64574,100
2001-04-20,21.168,9.5,1.4,0.5859,4.9,0,100,100,57.64574,100
2001-04-21,14.5152,7.1,1.5,0.56723,5,0,100,100,57.64574,100
2001-04-22,24.2784,12.3,1.4,0.64945,4.3,0,100,100,57.64574,100
2001-04-23,5.9616,7.4,1.2,0.6806,2,0.3,100,100,57.64574,100
2001-04-24,13.5648,16.8,2.8,0.95096,1.2,0.2,100,100,57.64574,100
2001-04-25,6.048,15.2,2.8,1.01022,2.1,5,100,100,57.64574,100
2001-04-26,25.7472,17,2.4,0.86531,2.1,0,100,100,57.64574,100
2001-04-27,24.2784,19.9,3.8,0.77517,2.2,0,100,100,57.64574,100
2001-04-28,21.8592,20,8.8,1.04431,2.1,0,100,100,57.64574,100
2001-04-29,20.2176,22.6,8.5,1.01983,2.9,0,100,100,57.64574,100
2001-04-30,14.8608,21.5,10.6,0.93866,3.7,0,100,100,57.64574,100
2001-05-01,13.2192,21.3,8.9,1.13441,3.8,0,100,100,57.64574,100
2001-05-02,20.6496,24,7.7,1.14144,3.9,1,100,100,57.64574,100
2001-05-03,20.736,21.8,10.2,1.31412,2.8,0,100,100,57.64574,100
2001-05-04,18.576,18.8,8.5,1.23189,3,0,100,100,69.17096,100
2001-05-05,22.7232,17.8,9.4,1.22702,4.1,0,100,100,71.83425,100
2001-05-06,19.0944,16.3,10.5,1.1915,4,0,100,100,73.66819,100
2001-05-07,21.9456,17.6,10,1.18188,3.3,0,100,100,75.11043,100
2001-05-08,21.8592,20.2,10.8,1.32575,3.2,0,100,100,76.31685,100
2001-05-09,22.464,22.8,11.2,1.3238,1.8,0,100,100,77.363,100
2001-05-10,21.6,25.2,11.7,1.50628,1.8,0,100,100,78.29186,100
2001-05-11,26.784,25.4,9,1.3134,1.8,0,100,100,79.13046,100
2001-05-12,27.3024,25.6,8.5,1.20036,2.2,0,100,100,79.89702,100
2001-05-13,23.0688,25.1,10.2,1.20105,2.1,0,100,100,80.60445,100
2001-05-14,17.28,23.9,11.4,1.32486,2.4,0.3,100,100,81.26228,100
2001-05-15,14.256,20.8,11.1,1.54166,1.6,0.9,100,100,81.87776,100
2001-05-16,17.3664,22.6,9.6,1.1857,1.9,0,100,100,82.45653,100
2001-05-17,8.3808,17.8,10.2,1.41874,1.6,12.5,100,100,83.00311,100
2001-05-18,28.4256,18.4,7.4,1.05297,4.1,0,100,100,83.52113,100
2001-05-19,29.4624,21.8,4.7,1.06419,2.5,0,100,100,84.0136,100
2001-05-20,21.8592,22,7.2,1.19381,2.3,0,100,100,84.48303,100
2001-05-21,24.8832,24,9.9,1.2826,2.8,0,100,100,84.93151,100
2001-05-22,22.2048,23.3,12.1,1.46259,2.9,0,100,100,85.36086,100
2001-05-23,20.8224,26.7,12.2,1.52962,1.7,0,100,100,85.7726,100
2001-05-24,19.9584,24.1,13.5,1.62091,2.6,0,100,100,86.16808,100
2001-05-25,20.9952,24.5,12.5,1.59417,2.6,0.2,100,100,86.54846,100
2001-05-26,28.08,27.4,10,1.42008,2.3,0,100,100,86.91475,100
2001-05-27,27.9072,29.2,11.7,1.47861,2.4,0,100,100,87.26787,100
2001-05-28,27.9936,30.7,14.3,1.63506,2.1,0,100,100,87.60862,100
2001-05-29,29.0304,30.2,13.6,1.53901,2.6,0,100,100,87.93769,100
2001-05-30,28.6848,31.4,14.4,1.65947,2.4,0,100,100,88.25574,100
2001-05-31,12.528,24.3,15.7,1.64562,1.8,3.4,100,100,88.56334,100
2001-06-01,29.8944,23.1,12.1,0.98773,4.1,0,100,100,88.861,100
2001-06-02,14.5152,18.7,9.7,1.152,2.7,4.5,100,100,89.14919,100
2001-06-03,13.9968,15.6,5.7,0.97342,2.8,6.2,100,100,89.42835,100
2001-06-04,30.9312,20.7,2.6,0.86747,2.6,0,100,100,89.69884,100
2001-06-05,29.2032,24.5,6.1,1.04548,2.2,13.1,100,100,89.96104,100
2001-06-06,21.3408,20.9,11.9,1.43704,2.9,0,100,100,90.21527,100
2001-06-07,29.9808,23.6,9.5,1.24849,2.6,0,100,100,90.46182,100
2001-06-08,15.0336,22.4,11.3,1.52759,1.8,17.2,100,100,90.70096,100
2001-06-09,5.9616,16.4,13.4,1.63629,0.7,20.1,100,100,90.93296,100
2001-06-10,7.5168,16.4,10.8,1.43474,1.9,8.2,100,100,91.15804,100
2001-06-11,26.1792,19.8,8.1,1.05722,2.4,0,100,100,91.37641,100
2001-06-12,31.0176,23,6.1,1.06008,2.4,0,100,100,91.58829,100
2001-06-13,21.168,22.6,9.9,1.31913,2.6,4,100,100,91.79385,100
2001-06-14,28.2528,24,10.8,1.45289,1.9,0,100,100,91.99327,100
2001-06-15,23.5872,28.3,13.4,1.73871,1.8,24.7,100,100,92.18671,100
2001-06-16,7.8624,17.3,12.5,1.56966,1.5,11.5,100,100,92.37433,100
2001-06-17,23.76,20.8,10.8,1.36633,3.4,0,100,100,92.55625,100
2001-06-18,24.2784,18.5,9.7,1.17786,4.5,0,100,100,92.73261,100
2001-06-19,31.2768,22.6,7.1,1.21301,2.2,0,100,100,92.90353,100
2001-06-20,30.4992,23.4,8.4,1.24195,2.8,0,100,100,93.06913,100
2001-06-21,29.9808,27.3,9.8,1.38191,2.4,0,100,100,93.22952,100
2001-06-22,30.1536,28,11.9,1.47813,2.5,0,100,100,93.38479,100
2001-06-23,29.9808,26.9,12.5,1.50855,2.5,0,100,100,93.53505,100
2001-06-24,29.376,28.9,12.4,1.54014,2.1,0,100,100,93.68038,100
2001-06-25,29.4624,29.3,14.1,1.65876,2.4,0,100,100,93.82085,100
2001-06-26,29.1168,30.4,14.7,1.73296,2,0,100,100,93.95656,100
2001-06-27,20.3904,28.7,16.7,2.2609,2.1,20.6,100,100,94.08758,100
2001-06-28,9.072,21,14.2,1.86324,1.5,1.5,100,100,94.21397,100
2001-06-29,29.2896,26.7,13.2,1.74556,2.3,0,100,100,94.33581,100
2001-06-30,26.8704,27.9,14.8,1.69561,2.7,0,100,100,94.45314,100
2001-07-01,29.2032,27.7,15.5,1.60288,2.7,0,100,100,94.56604,100
2001-07-02,29.5488,28.7,12.5,1.59243,2.6,0,100,100,94.67455,100
2001-07-03,28.5984,28.9,15,1.80071,2.6,0,100,100,94.77872,100
2001-07-04,24.3648,28.6,15.1,1.69301,2.1,0,100,100,94.87861,100
2001-07-05,23.5872,31.9,17,1.76124,1.9,0,100,100,94.97426,100
2001-07-06,23.6736,31.4,17.2,1.61779,3.4,0,100,100,95.06571,100
2001-07-07,5.616,19.2,14.3,1.5855,1.9,37.5,100,100,95.15301,100
2001-07-08,18.4896,22.9,13.2,1.6797,2.1,0,100,100,95.23618,100
2001-07-09,27.3888,26.2,12.6,1.60257,2.5,0,100,100,95.31527,100
2001-07-10,19.7856,27.4,13.6,1.71157,1.7,0,100,100,95.39031,100
2001-07-11,26.5248,25.6,14.4,1.61736,3.3,0,100,100,95.46132,100
2001-07-12,25.92,25.9,13.7,1.39165,2.1,0,100,100,95.52835,100
2001-07-13,19.3536,24.3,16.1,1.69849,2.4,0,100,100,95.5914,100
2001-07-14,14.3424,28.5,16.9,2.00066,1.8,0.2,100,100,95.65052,100
2001-07-15,5.7024,18,10.9,1.58986,2.6,43.2,100,100,95.70572,100
2001-07-16,23.9328,19.4,8.1,1.24904,2.2,0.3,100,100,95.75703,100
2001-07-17,27.7344,23.8,10.9,1.40254,2.1,2.7,100,100,95.80445,100
2001-07-18,9.1584,19.1,12,1.49453,1.1,5,100,100,95.84802,100
2001-07-19,22.464,22,11.5,1.41422,2.7,0.7,100,100,95.88775,100
2001-07-20,15.0336,18.6,10.6,1.20747,4.2,0,100,100,95.92365,100
2001-07-21,28.3392,24,7.8,1.36029,2.1,0,100,100,95.95573,100
2001-07-22,27.9936,27.9,11.1,1.68619,2,0,100,100,95.98402,100
2001-07-23,24.5376,28.3,14.2,1.83471,2.1,0,100,100,96.00851,100
2001-07-24,21.0816,26.4,14.6,1.82315,1.9,0,100,100,96.02922,100
2001-07-25,24.8832,28.2,13.2,1.7819,2.1,0,100,100,96.04615,100
2001-07-26,26.5248,29.4,16,1.97714,2.4,0,100,100,96.05932,100
2001-07-27,24.9696,29.7,15.6,1.86527,1.8,0,100,100,96.06872,100
2001-07-28,20.1312,27.8,16,1.88885,1.9,0,100,100,96.07435,100
2001-07-29,21.7728,28.8,15.4,2.02522,1.8,0,100,100,96.07623,100
2001-07-30,25.4016,29.7,16.4,2.03905,2.3,0,100,100,96.07616,100
2001-07-31,24.7968,30.7,17,2.06844,2.6,0,100,100,96.07565,100
2001-08-01,24.9696,30.5,17.5,2.14009,2.3,0,100,100,96.07427,100
2001-08-02,18.3168,32.4,18.1,2.21853,1.5,0,100,100,96.07159,100
2001-08-03,9.3312,24.9,17.7,2.07986,1.6,18.9,100,100,96.06716,100
2001-08-04,17.9712,24,17.2,1.86605,3.7,0,100,100,96.06057,100
2001-08-05,26.784,23.8,13.2,1.35788,3.6,0,100,100,96.05139,100
2001-08-06,13.0464,20.4,12.5,1.42955,1.3,0,100,100,96.03918,100
2001-08-07,24.7968,26.6,13.9,1.81947,1.7,1.9,100,100,96.02355,100
2001-08-08,7.776,20.6,15.2,1.83854,1.1,13.5,100,100,96.00407,100
2001-08-09,5.0112,19.2,15.7,1.85967,1,13.1,100,100,95.98034,100
2001-08-10,25.92,22.2,12.8,1.41445,3.8,0,100,100,95.95196,100
2001-08-11,26.0064,23.5,10.1,1.331,2.7,0,100,100,95.91853,100
2001-08-12,25.6608,25.5,9.3,1.40725,2.1,0,100,100,95.87968,100
2001-08-13,24.7104,27.4,11.2,1.58382,1.9,0,100,100,95.83501,100
2001-08-14,24.192,28.9,12.7,1.75912,1.9,0,100,100,95.78418,100
2001-08-15,22.6368,32,14.8,2.02728,1.9,0.6,100,100,95.72681,100
2001-08-16,15.552,26.2,16.5,1.7919,1.8,0,100,100,95.66256,100
2001-08-17,10.8864,23.6,15.3,1.77227,2.2,0.6,100,100,95.59109,100
2001-08-18,23.5008,28,12,1.74161,2.1,1,100,100,95.51208,100
2001-08-19,21.5136,27.4,14.5,1.93091,1.6,6,100,100,95.42521,100
2001-08-20,14.7744,23.5,15.7,1.98403,1.6,0,100,100,95.33017,100
2001-08-21,21.6864,26.5,14.4,1.92914,2,0,100,100,95.22669,100
2001-08-22,23.5008,27.3,15.3,1.86759,2.1,0,100,100,95.11447,100
2001-08-23,19.6128,27,14.1,1.7682,2,0,100,100,94.99326,100
2001-08-24,22.9824,28.6,14.1,1.83772,2.3,0,100,100,94.86281,100
2001-08-25,22.7232,29.5,14.4,1.84367,1.9,0,100,100,94.72289,100
2001-08-26,22.1184,30.3,14.5,1.86244,1.8,0,100,100,94.57326,100
2001-08-27,21.7728,31.2,15.5,1.94757,1.6,0,100,100,94.41374,100
2001-08-28,21.3408,29,14.7,1.8615,2.3,0,100,100,94.24412,100
2001-08-29,21.5136,28.5,14.5,1.93988,2,4,100,100,94.06423,100
2001-08-30,12.4416,24.1,15.1,1.92266,2.3,1.1,100,100,93.87392,100
2001-08-31,10.368,19.2,12.4,1.49009,2.4,0,100,100,93.67305,100
2001-09-01,14.688,17.9,9.4,1.22552,3,0,100,100,93.46148,100
2001-09-02,22.464,21.4,7.2,1.2394,2.2,0,100,100,93.23911,100
2001-09-03,21.8592,23.4,8.7,1.35426,2.1,4.5,100,100,93.00585,100
2001-09-04,5.5296,16.3,9.4,1.34741,1.9,5.1,100,100,92.76163,100
2001-09-05,22.464,17.7,6.5,1.06299,4.5,0,100,100,92.50639,100
2001-09-06,18.4896,18.2,4.9,1.01761,1.9,0,100,100,92.24009,100
2001-09-07,12.6144,20.3,11.4,1.42742,2.4,0.2,100,100,91.96271,100
2001-09-08,12.528,20.9,13.1,1.29706,3,6.8,100,100,91.67425,100
2001-09-09,20.304,18.7,8,1.0632,3.6,0,100,100,91.37472,100
2001-09-10,18.6624,17.5,7.1,0.98658,2.9,0,100,100,91.06415,100
2001-09-11,20.9952,18,3.6,0.91503,2.2,0,100,100,90.7426,100
2001-09-12,18.8352,19.3,3.3,1.00486,2.2,0,100,100,90.41012,100
2001-09-13,11.4912,18,6.9,1.14196,1.3,1.9,100,100,90.06682,100
2001-09-14,7.8624,16.5,9.4,1.25367,2.6,1.7,100,100,89.71279,100
2001-09-15,19.6128,18.4,6.1,1.07276,2.6,0,100,100,89.34815,100
2001-09-16,7.2576,15.1,6.3,1.01518,2.3,1.6,100,100,88.97304,100
2001-09-17,16.5024,14,5,0.94962,3.3,0,100,100,88.58761,100
2001-09-18,17.1936,15.5,3.5,0.88744,1.6,0,100,100,88.19205,100
2001-09-19,12.3552,18.2,7.3,0.99463,1.3,0,100,100,87.78655,100
2001-09-20,13.5648,19.2,9.5,1.10679,1.6,0,100,100,87.3713,100
2001-09-21,16.5024,21,9.4,1.35939,1.9,0,100,100,86.94653,100
2001-09-22,4.5792,14.8,8.6,1.14467,1,0,100,100,86.51249,100
2001-09-23,9.1584,18.9,10.9,1.5298,1.4,5.7,100,100,86.06943,100
2001-09-24,6.9984,17.3,11.6,1.4874,1.7,7.1,100,100,85.61763,100
2001-09-25,14.7744,18.3,10.8,1.30355,2.8,0.3,100,100,85.15737,100
2001-09-26,17.1072,18.6,6.8,1.14275,1.9,0,100,100,84.68895,100
2001-09-27,13.824,18.9,5.2,1.18963,1.5,0,100,100,84.21269,100
2001-09-28,16.5888,21.5,6,1.30891,1.9,0,100,100,83.72893,100
2001-09-29,5.0976,17.4,9.7,1.35773,1.2,4,100,100,83.23801,100
2001-09-30,13.4784,20.9,10,1.5769,1.4,0,100,100,82.74029,100
2001-10-01,14.0832,24,9.1,1.57107,1.6,0,100,100,82.23615,100
2001-10-02,15.6384,25.8,9.7,1.66821,2.1,0,100,100,81.72597,100
2001-10-03,15.0336,25.7,9.9,1.56588,2,3.5,100,100,81.21014,100
2001-10-04,15.2064,20,9.5,1.42508,1.6,0,100,100,80.68908,100
2001-10-05,11.4048,21.5,8.5,1.4297,1.4,0.2,100,100,80.16321,100
2001-10-06,13.5648,24.5,12.4,1.72568,1.2,0,100,100,79.63295,100
2001-10-07,6.48,20.1,10.4,1.55937,1.3,2.9,100,100,79.09876,100
2001-10-08,13.7376,21.5,8.6,1.41777,2.4,0,100,100,78.56107,100
2001-10-09,9.3312,18.6,11.5,1.42399,1.6,0,100,100,78.02036,100
2001-10-10,12.7872,20.5,10,1.51768,1.6,0,100,100,77.47708,100
2001-10-11,13.5648,21.9,8.9,1.44779,1.7,0,100,100,76.93172,100
2001-10-12,13.1328,23,7.8,1.40178,1.6,0,100,100,76.38475,100
2001-10-13,12.8736,23.2,7.2,1.42839,1.6,0,100,100,75.83667,100
2001-10-14,11.232,22.5,7.1,1.37355,1.6,0,100,100,75.28797,100
2001-10-15,12.0096,21.6,7.8,1.28553,1.8,0,100,100,74.73914,100
2001-10-16,11.4912,21.6,9.7,1.41129,1.9,0,100,100,74.19071,100
2001-10-17,11.8368,22.7,7.6,1.47006,1.6,0,100,100,73.64317,100
2001-10-18,8.5536,21.2,7.7,1.30725,1.7,0,100,100,73.09703,100
2001-10-19,11.3184,24.1,9.2,1.37233,1.7,0,100,100,72.55281,100
2001-10-20,8.0352,24.5,8.1,1.37371,2.4,0.8,100,100,72.01104,100
2001-10-21,7.9488,20,9.8,1.32931,2,0,100,100,71.47221,100
2001-10-22,10.5408,17.1,5.1,1.04809,1.2,0,100,100,70.93686,100
2001-10-23,5.8752,14.9,6.1,0.99511,1.5,0.7,100,100,70.4055,100
